अनाथालय	अनाथ	आलय
अनाम	अ	नाम
अनारकली	अनार	कली
अनारकली बाज़ार	अनारकली	बाज़ार
अनारदाना	अनार	दाना
अनावश्यक	अन	आवश्यक
अनिश्चित	अ	निश्चित
अनुकरण	अनु	करण
अनुनासिकता	अनुनासिक	ता
अनुभवहीन	अनुभव	हीन
अनुभवहीनता	अनुभवहीन	ता
अनुभवी	अनुभव	ई
अनुयायी	अनु	यायिन्
अनुवांशिक	अनु	वांशिक
अनुवांशिकी	अनुवांशिक	ई
अनुशासन	अनु	शासन
अनुस्वार	अनु	स्वार
अनैतिक	अ	नैतिक
अनौपचारिक	अन	औपचारिक
अन्न-जल	अन्न	जल
अन्य पुरुष	अन्य	पुरुष
अपंगता	अपंग	ता
अपरंपार	अपरम्	पार
अपरिपक्व	अ	परिपक्व
अपरिपक्वता	अ	परिपक्व	ता
अपूर्ण	अ	पूर्ण
अपेक्षाकृत	अपेक्षा	कृत
अबे-तबे करना	अबे-तबे	करना
अभय	अ	भय
अभयारण्य	अभय	अरण्य
अभिमानित	अभि	मानित
अभिलाषा	अभि	लाषा
अभिलेख	अभि	लेख
अभिवेचन	अभि	वेचन
अभूतपूर्व	अभूत	पूर्व
अभ्यासक्रम	अभ्यास	क्रम
अभ्यासवश	अभ्यास	वश
अमचूर	आम	चूर
अमरीकी	अमेरिका	ई
अमृतसर	अमृत	सर
अरति	अ	रति
अर्थमिति	अर्थ	मिति
अर्थव्यवस्था	अर्थ	व्यवस्था
अर्थशास्त्री	अर्थ	शास्त्री
अलक्ष्मी	अ	लक्ष्मी
अलमारी	arma	ārium
अलिप्त	अ	लिप्त
अलैंगिक	अ	लैंगिक
अल्पकारी	अल्प	कारी
अल्पकालिक	अल्प	कालिक
अल्पावस्था	अल्प	अवस्था
अवनति	अव	नम्	ति
अवशेष	अव	शेष
अवसंरचना	अव	संरचना
अविराम	अ	विराम
अशिक्षित	अ	शिक्षित
अशोकीय प्राकृत	अशोकीय	प्राकृत
अशोभनीय	अ	शोभनीय
अश्रुगैस	अश्रु	गैस
अश्लीलता	अश्लील	ता
अष्टभुज	अष्ट	भुज
असत्याभास	अ	सत्याभास
असलियत	असल	इयत
असामाजिक	अ	सामाजिक
असार	अ	सार
असैनिक	अ	सैनिक
अस्तव्यस्त	अस्त	व्यस्त
अस्त्र-शस्त्र	अस्त्र	शस्त्र
अहोभाग्य	अहो	भाग्य
आँख-मिचौली	आँख	मिचौली
आँसू गैस	आँसू	गैस
आकाशगंगा	आकाश	गंगा
आकाशी	आकाश	ई
आगे-पीछे	आगे	पीछे
आग्नेयास्त्र	आग्नेय	अस्त्र
आज कल	आज	कल
आज्ञापत्र	आज्ञा	पत्र
आडंबरी	आडंबर	ई
आड़ा-तिरछा	आड़ा	तिरछा
आड़ालोट	आड़ा	लोटना
आतंकवाद	आतंक	वाद
आतंकवादी	आतंकवाद	ई
आत्मसमर्पण	आत्म	समर्पण
आदमियत	आदमी	इयत
आदित्यमंडल	आदित्य	मंडल
आदिभाषा	आदि	भाषा
आदिवासी	आदि	वासी
आधारभूत	आधार	भूत
आधिकारिक	अधिकार	इक
आधुनिकतावाद	आधुनिक	ता	वाद
आनंददायी	आनंद	दायी
आना-जाना	आना	जाना
आपबीती	आप	बीती
आभारी	आभार	ई
आराम-कुर्सी	आराम	कुर्सी
आरामगाह	आराम	गाह
आर्मीनियाई	आर्मीनिया	ई
आलीशान	आली	शान
आवर्त सारणी	आवर्त	सारणी
आशिक़मिज़ाज	आशिक़	मिज़ाज
आशुलिपि	आशु	लिपि
आश्चर्यचकित	आश्चर्य	चकित
आसामी	आसाम	ई
आस्तिकवादी	आस्तिकवाद	ई
इंगलिस्तान	اِنْگِلِیس	ـِسْتَان
इंद्रधनुष	इंद्र	धनुष
इंद्रमानभंग	इंद्र	मान	भंग
इकतरफ़ा	इक	तरफ़
इकतारा	इक	तारा
इकनाली	इक	नाली
इकपहिया	इक	पहिया
इकसिंगा	एक	शृङ्ग
इतिहासिक	इतिहास	इक
इधर-उधर	इधर	उधर
इनमें	इन	में
इनसा	इन	सा
इनसे	इन	से
इन्हीं	इन	ही
इसतक	इस	तक
इसपर	इस	पर
इसपे	इस	पे
इसमें	इस	में
इसलिए	इस	लिए
इससा	इस	सा
इससे	इस	से
इसी	इस	ही
इसीलिए	इस	ही	लिए
इस्लामी	इस्लाम	ई
ईटानगर	ইটা	নগৰ
ईरानी	ईरान	ई
ईश्वरवादी	वाद	ई
ईसाई धर्म	ईसाई	धर्म
उंडुकपुच्छ	उंडुक	पुच्छ
उग्रवाद	उग्र	वाद
उग्रवादी	उग्रवाद	ई
उच्चायुक्त	उच्च	आयुक्त
उच्चायोग	उच्च	आयोग
उड़न तश्तरी	उड़न	तश्तरी
उतावलापन	उतावला	पन
उत्तर प्रदेश	उत्तर	प्रदेश
उत्तर-आधुनिक	उत्तर	आधुनिक
उत्तर-आधुनिकता	उत्तर	आधुनिकता
उत्तर-आधुनिकीकरण	उत्तर	आधुनिकीकरण
उत्तर-पूर्व	उत्तर	पूर्व
उत्तरकाशी	उत्तर	काशी
उत्तरदायित्व	उत्तर	दायित्व
उत्तरदायी	उत्तर	दायी
उत्तराखंड	उत्तर	खंड
उत्तराधिकार	उत्तर	अधिकार
उत्तरार्द्ध	उत्तर	अर्द्ध
उत्तराहा	उत्तरा	पथ
उदजन	उदन्	जन
उदयकाल	उदय	काल
उदयवर्ष	उदय	वर्ष
उद्योगपति	उद्योग	पति
उधमपुर	उधम	पुर
उनसा	उन	सा
उनसे	उन	से
उन्नति	उद्	नम्	ति
उपक्रम	उप	क्रम
उपनदी	उप	नदी
उपनाम	उप	नाम
उपनायिका	उप	नायिका
उपन्यासकार	उपन्यास	कार
उपपत्नी	उप	पत्नी
उपप्रमेय	उप	प्रमेय
उपभोक्ता	उप	भोक्ता
उपमहाद्वीप	उप	महाद्वीप
उपयोगकर्ता	उपयोग	कर्ता
उपसचिव	उप	सचिव
उभयलैंगिकता	उभयलैंगिक	ता
उभयहस्तकुशल	उभय	हस्त	कुशल
उभयहस्तकौशल	उभय	हस्त	कौशल
उमसभरा	उमस	भरा
उरोस्थि	उर	अस्थि
उल्लंघन	उद्	लङ्घन
उससा	उस	सा
उससे	उस	से
ऊंचाईमापक	ऊंचाई	मापक
ऊदबिलाव	ऊद	बिलाव
ऊदा	उद्	दात
ऊबड़-खाबड़	ऊबड़	खाबड़
ऊर्ध्वाधर	ऊर्ध्व	अधर
ऋणमुक्त	ऋण	मुक्त
ऋणमुक्ति	ऋण	मुक्ति
ऋणाग्र	ऋण	अग्र
ऋणायन	ऋण	आयन
एक-दूसरे	एक	दूसरे
एककोशिकीय	एक	कोशिका
एकघातीय	एक	घातीय
एकजुट	एक	जुट
एकतरफ़ा	एक	तरफ़ा
एकतारा	एक	तार
एकवचन	एक	वचन
एकसदनीयता	एकसदनीय	ता
एकसमान	एक	समान
एकाध	एक	आध
एकाधिकार	एक	अधिकार
एकैकी-आच्छादक	एकैकी	आच्छादक
एलची	*ēl	*-či
एशियाई	एशिया	ई
ओत-प्रोत	ओत	प्रोत
औढर	अव	ढार
औषधी	औषध	ई
कंजूस	कान	चूसना
कंजूसी	कंजूस	ई
कंठमाला	कंठ	माला
कगार	क	अग्र
कचौड़ी	𑀓𑀘𑁆𑀘	𑀧𑀽𑀭
कटाक्ष	कट	अक्ष
कटिबंध	कटि	बन्ध
कठोर-दिल	कठोर	दिल
कत्थई	कत्था	ई
कनखी	कर्ण	अक्षि
कनटोप	कन	टोप
कनपेड़	कान	पेड़
कपोल-कल्पित	कपोल	कल्पित
कभी	कब	ही
करदाता	कर	दाता
करवट	कटि	वृत्ति
करोड़पति	करोड़	पति
कर्णधार	कर्ण	धार
कर्तव्यपथ	कर्तव्य	पथ
कलाकृति	कला	कृति
कल्पनादर्श	कल्पना	आदर्श
कसौटी	कष	पट्टिका
क़दमताल	क़दम	ताल
क़द्रदान	क़द्र	दान
क़ैदख़ाना	قید	خانه
काग़ज़ी	काग़ज़	ई
काग़ज़ी नींबू	काग़ज़ी	नींबू
काठमांडू	काष्ठ	मण्डप
काबुली	काबुल	ई
कामकाज	काम	काज
कामक्रिया	काम	क्रिया
कामचलाऊ	काम	चलाऊ
कामचलाऊ सरकार	कामचलाऊ	सरकार
कामचोर	काम	चोर
कामोन्माद	काम	उन्माद
कारावास	कारा	वास
कारोबारी युद्ध	कारोबारी	युद्ध
कार्यकर्ता	कार्य	कर्ता
कार्यकारिणी	कार्य	कारिणी
कार्यकाल	कार्य	काल
कार्यकुशल	कार्य	कुशल
कार्यक्रम	कार्य	क्रम
कार्यपालिका	कार्य	पालिका
कार्यभार	कार्य	भार
कार्यशाला	कार्य	शाला
कार्यसमिति	कार्य	समिति
कार्यसूची	कार्य	सूची
कार्यान्वित	कार्य	अन्वित
कालजयी	काल	जयी
कालाधन	काला	धन
कालापानी	काला	पानी
कालाबाज़ारी	काला	बाज़ारी
काली-पीली	काला	पीला
कालीन	काल	ईन
काल्पनिक	कल्पना	इक
काष्ठशर्करा	काष्ठ	शर्करा
किंतु-परंतु	किंतु	परंतु
किताबी कीड़ा	किताबी	कीड़ा
किरणपुंज	किरण	पुंज
किरानी	किराना	ई
किसानी	किसान	ई
कीटविज्ञान	कीट	विज्ञान
कीटाणु	कीट	अणु
कुंजीपटल	कुंजी	पटल
कुआला लमपुर	kuala	lumpur
कुकुरमुत्ता	कुक्कुर	मूत्र
कुड़ुमचोदी	कुड़ुम	चोदी
कुमेरुज्योति	कुमेरु	ज्योति
कुलधर्म	कुल	धर्म
कुलनाम	कुल	नाम
कृतघ्नता	कृतघ्न	ता
कृतज्ञता	कृतज्ञ	ता
कृपणता	कृपण	ता
कृष्ण विवर	कृष्ण	विवर
के लिए	के	लिए
केंद्रशासित	केंद्र	शासित
कैथल	कपि	स्थल
कोई-न-कोई	कोई	न	कोई
कोर्ट-कचहरी	कोर्ट	कचहरी
कोशकर्म	कोश	कर्म
कोशकला	कोश	कला
कोशकार	कोश	कार
कोशसत्र	कोश	सत्र
कोशिकीय	कोशिका	ईय
कोषागार	कोष	आगार
कोषाध्यक्ष	कोष	अध्यक्ष
कोषाध्यक्षा	कोष	अध्यक्षा
कौमार्य	कुमार	य
क्योंकि	क्यों	कि
क्रमसूचक	क्रम	सूचक
क्रमागत	क्रम	आगत
क्राइस्टचर्च	Christ	church
क्रियाकलाप	क्रिया	कलाप
क्रियात्मकता	क्रियात्मक	ता
क्रियारूप	क्रिया	रूप
क्रियाविशेषण	क्रिया	विशेषण
क्रीड़ास्थल	क्रीड़ा	स्थल
क्वथनांक	क्वथन	अंक
क्ष-किरण	क्ष	किरण
क्षेत्ररक्षण	क्षेत्र	रक्षण
क्षेत्राधिकार	क्षेत्र	अधिकार
खंडहर	खण्ड	*घर
खटमल	खाट	मल
खड़ाऊँ	काष्ठ	पादुका
खड़ी पाई	खड़ी	पाई
ख़बरी	ख़बर	ई
ख़याली पुलाव	खयाल	ई
ख़रीदारी	ख़रीदार	ई
ख़र्चा पानी	ख़र्चा	पानी
ख़ाकी	ख़ाक	ई
ख़ाली-हाथ	ख़ाली	हाथ
ख़ुशक़िस्मत	ख़ुश	क़िस्मत
ख़ुशख़त	ख़ुश	ख़त
ख़ुशदिल	ख़ुश	दिल
ख़ुशनवीस	ख़ुश	नवीस
ख़ुशनसीब	ख़ुश	नसीब
ख़ुशबयान	ख़ुश	बयान
ख़ुशमिज़ाज	ख़ुश	मिज़ाज
ख़ुशाब	ख़ुश	आब
ख़ून-ख़राबा	ख़ून	ख़राबा
ख़ैरख़्वाह	ख़ैर	ख़्वाह
खाट-खटोला	खाट	खटोला
खाद्यतंतु	खाद्य	तंतु
खान-पान	खाना	पान
खींचतान	खींच	तान
खुलेआम	खुले	आम
खेती	खेत	ई
खेती-बाड़ी	खेती	बाड़ी
खेलकूद	खेलना	कूदना
गँजेड़ी	गाँजा	एड़ी
गंधकाम्ल	गंधक	अम्ल
गंभीरता	गंभीर	ता
गजदंत	गज	दंत
गठजोड़	गठ	जोड़
गढ़वाल	गढ़	वाल
गणतंत्रवादी	गणतंत्रवाद	ई
गणित-विधा	गणित	विधा
गतिरोध	गति	रोध
गतिहीनता	गतिहीन	ता
गरमी	गरम	ई
गरुड़द्वार	गरुड़	द्वार
गर्भवती	गर्भ	वत्
गर्भस्थ	गर्भ	स्थ
गलमुच्छा	गला	मूंछ
गलसुआ	गला	सूजना
ग़लतफ़हमी	ग़लत	फ़हम	ई
ग़ुलामी	ग़ुलाम	ई
ग़ुसलख़ाना	ग़ुसल	ख़ाना
ग़ैरक़ानूनी	ग़ैर	क़ानून	ई
ग़ौरतलब	ग़ौर	तलब
गाँठकट	गाँठ	काट
गांधीगिरी	गांधी	गिरी
गांधीवाद	गांधी	वाद
गिलगित-बल्तिस्तान	गिलगित	बल्तिस्तान
गीतिका	गीत	इका
गीलापन	गीला	पन
गुंडागर्दी	गुंडा	गर्दी
गुजराती	गुजरात	ई
गुणधर्म	गुण	धर्म
गुणसूत्रबिंदु	गुण	सूत्र	बिंदु
गुणांक	गुण	अंक
गुदाद्वार	गुदा	द्वार
गुदाभंजन	गुदा	भंजन
गुप्तचर	गुप्त	चर
गुमनाम	गुम	नाम
गुमराह	गुम	राह
गुलछर्रा	गुल	छर्रा
गुलदस्ता	गुल	दस्ता
गुलमेंहदी	गुल	मेंहदी
गृहमंत्री	गृह	मंत्री
गृहयुद्ध	गृह	युद्ध
गोरक्षा	गो	रक्षा
गोलफल	गोल	फल
गोलमाल	गोल	माल
गोलमिर्च	गोल	मिर्च
गोलार्ध	गोल	अर्ध
गोलीबारी	गोली	बारी
गौरवान्वित	गौरव	अन्वित
ग्रंथालय	ग्रंथ	आलय
ग्रामीण	ग्राम	ईण
ग्वारपाठा	ग्वार	पाठा
घंटाघर	घंटा	घर
घटनास्थल	घटना	स्थल
घड़ियाल	घटी	ताड
घड़ियाली आँसू	घड़ियाली	आँसू
घनचक्कर	घन	चक्कर
घर जमाई	घर	जमाई
घरवाला	घर	वाला
घरवाली	घर	वाली
घुसपैठ	घुस	पैठ
घूमना-फिरना	घूमना	फिरना
घोषणापत्र	घोषणा	पत्र
चंद्रग्रहण	चंद्र	ग्रहण
चंद्रयान-१	चंद्र	यान
चकमा	चक्र	कर्म
चकाचौंध	चौंकना	चुंधा
चक्रवृद्धि	चक्र	वृद्धि
चक्रव्यूह	चक्र	व्यूह
चक्षुदान	चक्षु	दान
चपरासी	चपरास	ई
चमकीला	चमक	ईला
चमचागिरी	चमचा	गिरी
चरबीदार	चरबी	दार
चरवाहा	चरना	वाहा
चरसी	चरस	ई
चर्मरोग	चर्म	रोग
चल दूरभाष	चल	दूरभाष
चलचित्र	चल	चित्र
चलपुस्तकालय	चल	पुस्तकालय
चश्मदीद	चश्म	दीद
चायघर	चाय	घर
चायवाला	चाय	वाला
चारदीवारी	चार	दीवार
चारपाई	चार	पाई
चाल-ढाल	चाल	ढाल
चालाकी	चालाक	ई
चालीसपद	चालीस	पद
चिंतनशील	चिंतन	शील
चिकनी मांसपेशी	चिकनी	मांसपेशी
चित्ताकर्षक	चित्त	आकर्षक
चित्रकथा	चित्र	कथा
चित्रकला	चित्र	कला
चित्रकार	चित्र	कार
चित्रकारी	चित्रकार	ई
चित्रण	चित्र	अन
चिनिया	चीनी	इया
चिरंजीव	चिरम्	जीव
चिरस्थायी	चिर	स्थायी
चीज़बस्त	चीज़	बस्त
चीन-विज्ञान	चीन	विज्ञान
चीन-विज्ञानी	चीन	विज्ञानी
चीनी	चीन	ई
चीनी-तिब्बती	चीनी	तिब्बती
चूतियागिरी	चूतिया	गिरी
चौखट	चतुर्	काष्ठ
चौथाई	चौथा	ई
चौपाल	चौ	पाल
छमाही	छ	माह	ई
छात्रवृत्ति	छात्र	वृत्ति
छात्रसंघ	छात्र	संघ
छात्रावास	छात्र	आवास
छानबीन	छानना	बीनना
छापामार	छापा	मार
छापाशाला	छापा	शाला
छापेख़ाना	छापा	ख़ाना
छुटपन	छोटा	पन
छेदना	छेद	ना
छोटा-मोटा	छोटा	मोटा
जंगली	जंगल	ई
जकार्ता	जय	कर्ता
जगहँसाई	जग	हँसाई
जतारा	जात	आल
जनगणना	जन	गणना
जनजाति	जन	जाति
जनप्रतिनिधि	जन	प्रतिनिधि
जनभाषा	जन	भाषा
जनमत	जन	मत
जनमत-संग्रह	जनमत	संग्रह
जनसंख्या	जन	संख्या
जनसांख्यिकी	जन	सांख्यिकी
जनसेवक	जन	सेवक
जनाधार	जन	आधार
जन्मदिन	जन्म	दिन
जबकि	जब	कि
जभी	जब	ही
जय जिनेंद्र	जय	जिनेंद्र
जल-थल	जल	थल
जलकर	जल	कर
जलज	जल	ज
जलजनित	जल	जनित
जलजमाव	जल	जमाव
जलजोनि	जल	जोनि
जलडमरूमध्य	जल	डमरूमध्य
जलतरंग	जल	तरङ्ग
जलनिधि	जल	निधि
जलमंडल	जल	मंडल
जलमार्ग	जल	मार्ग
जलराशि	जल	राशि
जलवायु	जल	वायु
जलविभाजन	वि	भाजन
जलसिंह	जल	सिंह
जलारेख	जल	रेख
जल्दबाज़ी	जल्दबाज़	ई
जहाज़मार	जहाज़	मरना
जहाज़रान	जहाज़	रान
ज़िद्दी	ज़िद	ई
ज़िम्मेदार	ज़िम्मा	दार
ज़िलाधीश	ज़िला	अधीश
ज़ोरदार	ज़ोर	दार
जातिवाद	जाति	वाद
जातिवादी	जाति	वादी
जादूटोना	जादू	टोना
जानकार	ज्ञान	कार
जानकारी	जानकार	ई
जाना-पहचाना	जानना	पहचानना
जामुनी	जामुन	ई
जालीदार	जाली	दार
जिसमें	जिस	में
जिससे	जिस	से
जीवनकाल	जीवन	काल
जीवनसाथी	जीवन	साथी
जीवमंडल	जीव	मंडल
जीवरसायन	जीव	रसायन
जीवविज्ञानी	जीव	विज्ञानी
जीवाणु	जीव	अणु
जीवाश्म	जीव	अश्म
जुआठ	युग	काष्ठ
जेबघड़ी	जेब	घड़ी
जेलख़ाना	जेल	ख़ाना
जोखिमी	जोखिम	ई
जौनपुरी	जौनपुर	ई
ज्ञानकोष	ज्ञान	कोष
ज्ञानवर्धन	ज्ञान	वर्धन
ज्वार	यव	चार
ज्वालामुखी	ज्वाला	मुख
झंडा	ध्वज	दण्ड
ठरकी	ठरक	ई
डब्बावाला	डब्बा	वाला
डमरुमध्य	डमरू	मध्य
डरपोक	डरना	पोंकना
डाकख़ाना	डाक	ख़ाना
डिब्बाबंद	डिब्बा	बंद
डील-डौल	डील	डौल
डॉक्टरी	डाक्टर	ई
तंदुरुस्त	तन	दुरुस्त
तंदुरुस्ती	तंदुरुस्त	ई
तंदूरी	तंदूर	ई
तकनीकी	तकनीक	ई
तख़्तापलट	तख़्ता	पलट
तत्त्वावधान	তত্ত্ব	অবধান
तथापि	तथा	अपि
तदुपरांत	तद्	उपरांत
तन दूरी	तन	दूरी
तनाव	तनना	आव
तपस्वी	तपस्य	ई
तभी	तब	ही
तमकना	ताम्र	अक्षि
तरणताल	तरण	ताल
तर्कबुद्धिवाद	तर्क	बुद्धि	वाद
तर्कवाद	तर्क	वाद
तर्कशास्त्र	तर्क	शास्त्र
ताउम्र	ता	उम्र
तानपूरा	तान	पूरा
तानाशाही	तानाशाह	ई
तापक्रम	ताप	क्रम
तापमान	ताप	मान
तारख़ाना	तार	ख़ाना
तालमेल	ताल	मेल
तालाबंदी	ताला	बंदी
तिक्तातु	तिक्त	आतु
तिपाई	*tréyes	*pṓds
तिहाई	त्रि	भाग
तीरंदाज़	تیر	انداز
तीर्थयात्री	तीर्थयात्रा	ई
तीर्थस्थान	तीर्थ	स्थान
तीसरा	त्रिः	सर
तुकांत	तुक	अंत
तेंदुआ	तीक्ष्ण	दंष्ट्र
तेजपत्ता	तेज	पत्ता
तेज़पुर	তেজ	পুৰ
तैयारी	तैयार	ई
तोताचश्म	तोता	चश्म
त्यागपत्र	त्याग	पत्र
त्रासद	त्रास	द
त्रित्व	त्रि	त्व
थकित	थकना	इत
थोड़ा-बहुत	थोड़ा	बहुत
दंतकथा	दंत	कथा
दंतमंजन	दंत	मंजन
दक्षिण-पश्चिम	दक्षिण	पश्चिम
दक्षिण-पूर्व	दक्षिण	पूर्व
दक्षिणपंथ	दक्षिण	पंथ
दक्षिणपंथी	दक्षिण	पंथी
दफ़्तरशाह	दफ़्तर	शाह
दब्बूपन	दब्बू	पन
दरार	दर	आकार
दरिद्रता	दरिद्र	ता
दरियाई घोड़ा	दरियाई	घोड़ा
दर्शनशास्त्र	दर्शन	शास्त्र
दवाई	दवा	ई
दशमलव	दशम	लव
दहशतगर्दी	दहशत	गर्दी
दहाई	ده	आई
दाढ़ीदार	दाढ़ी	दार
दादागिरी	दादा	गिरी
दाल-भात	दाल	भात
दास-वंश	दास	वंश
दासता	दास	ता
दासप्रथा	दास	प्रथा
दिक्पात	दिक्	पात
दिग्गज	दिश्	गज
दिन-दहाड़े	दिन	दिहाड़े
दिनचर्या	दिन	चर्या
दिनभर	दिन	भर
दिनांकित	दिन	अंकित
दियासलाई	दीया	सलाई
दिलकश	दिल	कश
दिलचस्पी	दिलचस्प	ई
दिलफेंक	दिल	फेंक
दिली	दिल	ई
दिल्लीवाला	दिल्ली	वाला
दिशानिर्देश	दिशा	निर्देश
दीवानापन	दीवाना	पन
दुतकार	दुत	कार
दुनाली	दु	नाली
दुपट्टा	दु	पट्टा
दुबला-पतला	दुबला	पतला
दुभाषिया	दु	भाषा	इया
दुर्भाग्यवश	दुर्भाग्य	वश
दुलत्ती	दो	लात
दुश्मनी	दुश्मन	ई
दूतावास	दूत	आवास
दूधवाला	दूध	वाला
दूधिया	दूध	इया
दूसरा	द्वि	सर
दृगविषय	दृग	विषय
दृढ़संकल्प	दृढ़	संकल्प
दृष्टांत	दृष्ट	अंत
दृष्टि दोष	दृष्टि	दोष
दृष्टिकोण	दृष्टि	कोण
दृष्टिपटल	दृष्टि	पटल
देख-रेख	देख	रेख
देखभाल	देख	भाल
देरी	देर	ई
देवदूत	देव	दूत
देवारण्य	देव	अरण्य
देश-विदेश	देश	विदेश
देशद्रोह	देश	द्रोह
देशप्रेम	देश	प्रेम
देशभक्त	देश	भक्त
देशभक्ति	देश	भक्ति
देशभाषा	देश	भाषा
देशमुख	देश	मुख
देशव्यापी	देश	व्यापी
देशहित	देश	हित
देहरादून	देहरा	दून
दैनिक	दिन	इक
दोपहर	दो	पहर
द्रुतगामी	द्रुत	गामी
द्रोहचिंतन	द्रोह	चिंतन
द्वारमंडप	द्वार	मंडप
द्विसदनीयता	द्विसदनीय	ता
द्वीपी	द्वीप	ई
द्वीपीय	द्वीप	ईय
धतकरम	धत	करम
धत्कर्म	धत्	कर्म
धन शोधन	धन	शोधन
धन-दौलत	धन	दौलत
धनतेरस	धन	तेरस
धनराशि	धन	राशि
धनाग्र	धन	अग्र
धनादेश	धन	आदेश
धनायन	धन	आयन
धरपकड़	धर	पकड़
धरातल	धरा	तल
धर्मघड़ी	धर्म	घड़ी
धर्मनिरपेक्ष	धर्म	निरपेक्ष
धर्मभूमि	धर्म	भूमि
धर्मशाला	धर्म	शाला
धर्मस्थल	धर्म	स्थल
धर्मी	धर्म	ई
धुंध	धूम	अन्ध
धुंधला	धूम	अन्ध
धूपघड़ी	धूप	घड़ी
धूपेन्य	धूप	इन्य
धूम-धाम	धूम	धाम
धूमिल तेंदुआ	धूमिल	तेंदुआ
धोखाधड़ी	धोखा	धड़ी
धोबी पछाड़	धोबी	पछाड़
ध्रुपद	ध्रुव	पद
ध्वंसावशेष	ध्वंस	अवशेष
ध्वन्यात्मक	ध्वनि	आत्मक
नगरपालिका	नगर	पालिका
नमक हलाल	नमक	हलाल
नमक हलाली	नमक	हलाल	ई
नमकीन	नमक	ईन
नरभक्षी	नर	भक्षी
नरसंहार	नर	संहार
नरेंद्र	नर	इन्द्र
नलकूप	नल	कूप
नवजीवन	नव	जीवन
नवपाषाण	नव	पाषाण
नवरतन	नव	रतन
नवरत्न	नव	रत्न
नवविवाहित	नव	विवाहित
नवशास्त्रीय	नव	शास्त्रीय
नवाबी	नवाब	ई
नसबंदी	नस	बंदी
नस्लभेद	नस्ल	भेद
नागशक्ति	नाग	शक्ति
नागौर	नाग	पुर
नाटापन	नाटा	पन
नामज़द	نَام	زدن
नामांकन	नाम	अंकन
नामी	नाम	ई
नास्तिकता	नास्तिक	ता
नित्यप्रति	नित्य	प्रति
निधनी	नि	धनी
निम्नलिखित	निम्न	लिखित
निरक्षर	निर्	अक्षर
निश्चितता	निश्चित	ता
निषेचन	नि	सेचन
निष्क्रियता	निष्क्रिय	ता
निष्पक्ष	निष्	पक्ष
निस-दिन	निस	दिन
नीचा	*ní	*h₃ekʷ
नीरधि	नीर	धि
नीलगाय	नील	गाय
नुक्कड़ नाटक	नुक्कड़	नाटक
नेकदिल	नेक	दिल
नेत्रदान	नेत्र	दान
नेपालगंज	नेपाल	गञ्जा
नेपियर टाउन	Napier	town
नेस्तनाबूद	نیست	و	نابود
नोटबंदी	नोट	बंदी
नौकरशाही	नौकर	शाही
नौसेना	नौ	सेना
न्यायपालिका	न्याय	पालिका
न्यायिक	न्याय	इक
न्यायी	न्याय	ई
न्यायोचित	न्याय	उचित
न्यारा	अन्य	आकार
पंचकोन	पंच	कोन
पंचकोना	पंच	कोना
पंचतल्ला	पंच	तल्ला
पंचशील	पंच	शील
पखवाड़ा	पक्ष	वार
पखेरू	पक्षि	रूप
पठानकोट	पठानिया	कोट
पढ़ा-लिखा	पढ़ा	लिखा
पतंगबाज़	पतंग	बाज़
पतंगबाज़ी	पतंगबाज़	ई
